Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2029-01-01,元旦新年,New Year's Day,HK,False,True,,Public,
2029-02-13,農曆年初一,Lunar New Year,HK,False,True,,Public,
2029-02-14,農曆年初二,Second day of Lunar New Year,HK,False,True,,Public,
2029-02-15,農曆年初三,Third day of Lunar New Year,HK,False,True,,Public,
2029-03-30,耶穌受難節,Good Friday,HK,False,True,,Public,
2029-03-31,耶穌受難節翌日,Holy Saturday,HK,False,True,,Public,
2029-04-02,復活節星期一,Easter Monday,HK,False,True,,Public,
2029-04-04,清明節,Ching Ming Festival,HK,False,True,,Public,
2029-05-01,勞動節,Labour Day,HK,False,True,,Public,
2029-05-20,佛誕,Buddha's Birthday,HK,False,True,,Public,
2029-06-16,端午節,Dragon Boat Festival,HK,False,True,,Public,
2029-07-01,香港特別行政區成立紀念日,Hong Kong Special Administrative Region Establishment Day,HK,False,True,,Public,
2029-09-23,中秋節翌日,Day following the Mid-Autumn Festival,HK,False,True,,Public,
2029-10-01,中華人民共和國國慶日,National Day,HK,False,True,,Public,
2029-10-16,重陽節,Chung Yeung Festival,HK,False,True,,Public,
2029-12-25,聖誕節,Christmas Day,HK,False,True,,Public,
2029-12-26,聖誕節翌日,Boxing Day,HK,False,True,,Public,
