Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2027-01-01,New Year's Day,New Year's Day,TN,False,True,,Public,
2027-01-14,Revolution and Youth Day,Revolution and Youth Day,TN,False,True,,Public,
2027-03-20,Independence Day,Independence Day,TN,False,True,,Public,
2027-04-09,Martyrs' Day,Martyrs' Day,TN,False,True,,Public,
2027-05-01,Labour Day,Labour Day,TN,False,True,,Public,
2027-06-01,Victory Day,Victory Day,TN,False,True,,Public,
2027-07-25,Republic Day,Republic Day,TN,False,True,,Public,
2027-08-13,Women's Day,Women's Day,TN,False,True,,Public,
2027-10-15,Eid El Jala',Eid El Jala',TN,False,True,,Public,
