Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2026-01-01,Nyårsdagen,New Year's Day,AX,False,True,,Public,
2026-01-06,Trettondagen,Epiphany,AX,False,True,,Public,
2026-04-03,Långfredag,Good Friday,AX,False,True,,Public,
2026-04-05,Påskdagen,Easter Sunday,AX,False,True,,Public,
2026-04-06,Annandag påsk,Easter Monday,AX,False,True,,Public,
2026-05-01,Första maj,May Day,AX,False,True,,Public,
2026-05-14,Kristi himmelsfärdsdagn,Ascension Day,AX,False,True,,Public,
2026-05-24,Pingstdagen,Pentecost,AX,False,True,,Public,
2026-06-09,Självstyrelsedagen,Autonomy Day,AX,False,True,,Public,
2026-06-19,Midsommarafton,Midsummer Evey,AX,False,True,,Public,
2026-06-20,Midsommardagen,Midsummer Day,AX,False,True,,Public,
2026-11-07,Alla helgons dag,All Saints Day,AX,False,True,,Public,
2026-12-06,Självständighetsdagen,Independence Day,AX,False,True,,Public,
2026-12-24,Julafton,Christmas Eve,AX,False,True,,Public,
2026-12-25,Juldagen,Christmas Day,AX,False,True,,Public,
2026-12-26,Annandag jul,St. Stephen's Day,AX,False,True,,Public,
