Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2019-01-01,Πρωτοχρονιά,New Year's Day,GR,False,True,,Public,
2019-01-06,Θεοφάνεια,Epiphany,GR,False,True,,Public,
2019-03-11,Καθαρά Δευτέρα,Clean Monday,GR,False,True,,Public,
2019-03-25,Ευαγγελισμός της Θεοτόκου,Annunciation,GR,False,True,,Public,
2019-03-25,Εικοστή Πέμπτη Μαρτίου,Independence Day,GR,False,True,,Public,
2019-04-26,Μεγάλη Παρασκευή,Good Friday,GR,False,True,,Public,
2019-04-28,Κυριακή του Πάσχα,Easter Sunday,GR,False,True,,Public,
2019-04-29,Δευτέρα του Πάσχα,Easter Monday,GR,False,True,,Public,
2019-05-01,Εργατική Πρωτομαγιά,Labour Day,GR,False,True,,Public,
2019-06-16,Πεντηκοστή,Pentecost,GR,False,True,,Public,
2019-06-17,Δευτέρα Πεντηκοστής,Whit Monday,GR,False,True,,Public,
2019-08-15,Κοίμηση της Θεοτόκου,Assumption Day,GR,False,True,,Public,
2019-10-28,Το Όχι,Ochi Day,GR,False,True,,Public,
2019-12-25,Χριστούγεννα,Christmas Day,GR,False,True,,Public,
2019-12-26,Σύναξις Υπεραγίας Θεοτόκου Μαρίας,St. Stephen's Day,GR,False,True,,Public,
