Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2028-01-01,Nytårsdag,New Year's Day,DK,False,True,,Public,
2028-04-13,Skærtorsdag,Maundy Thursday,DK,False,True,,Public,
2028-04-14,Langfredag,Good Friday,DK,False,True,,Public,
2028-04-16,Påskedag,Easter Sunday,DK,False,True,,Public,
2028-04-17,2. Påskedag,Easter Monday,DK,False,True,,Public,
2028-05-25,Kristi Himmelfartsdag,Ascension Day,DK,False,True,,Public,
2028-05-26,Banklukkedag,Bank closing day,DK,False,True,,"Bank, School, Optional",
2028-06-04,Pinsedag,Pentecost,DK,False,True,,Public,
2028-06-05,Grundlovsdag,Constitution Day,DK,False,True,,"Bank, School, Optional",
2028-06-05,2. Pinsedag,Whit Monday,DK,False,True,,Public,
2028-12-24,Juleaftensdag,Christmas Eve,DK,False,True,,"Bank, School, Optional",
2028-12-25,Juledag / 1. juledag,Christmas Day,DK,False,True,,Public,
2028-12-26,2. juledag,St. Stephen's Day,DK,False,True,,Public,
2028-12-31,Nytårsaftensdag,New Year's Eve,DK,False,True,,"Bank, School, Optional",
