Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2027-01-01,Ano Novo,New Year's Day,PT,False,True,,Public,
2027-02-09,Carnaval,Carnival,PT,False,True,,Optional,
2027-03-26,Sexta-feira Santa,Good Friday,PT,False,True,,Public,
2027-03-28,Domingo de Páscoa,Easter Sunday,PT,False,True,,Public,
2027-04-25,Dia da Liberdade,Freedom Day,PT,False,True,,Public,
2027-05-01,Dia do Trabalhador,Labour Day,PT,False,True,,Public,
2027-05-27,Corpo de Deus,Corpus Christi,PT,False,True,,Public,
2027-06-01,Dia dos Açores,Azores Day,PT,False,False,,Public,PT-20
2027-06-10,"Dia de Portugal, de Camões e das Comunidades Portuguesas",National Day,PT,False,True,,Public,
2027-07-01,Dia da Madeira,Madeira Day,PT,False,False,,Public,PT-30
2027-08-15,Assunção de Nossa Senhora,Assumption Day,PT,False,True,,Public,
2027-10-05,Implantação da República,Republic Day,PT,False,True,,Public,
2027-11-01,Dia de Todos-os-Santos,All Saints Day,PT,False,True,,Public,
2027-12-01,Restauração da Independência,Restoration of Independence,PT,False,True,,Public,
2027-12-08,Imaculada Conceição,Immaculate Conception,PT,False,True,,Public,
2027-12-25,Natal,Christmas Day,PT,False,True,,Public,
2027-12-26,Primeira Oitava,St. Stephen's Day,PT,False,False,,Public,PT-30
