Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2022-01-01,Nýggjársdagur,New Year's Day,FO,False,True,,Public,
2022-04-14,Skírhósdagur,Maundy Thursday,FO,False,True,,Public,
2022-04-15,Langifríggjadagur,Good Friday,FO,False,True,,Public,
2022-04-17,Páskadagur,Easter Sunday,FO,False,True,,Public,
2022-04-18,2. Páskadagur,Easter Monday,FO,False,True,,Public,
2022-04-25,Flaggdagur,National Flag Day,FO,False,True,,Public,
2022-05-13,Dýri biðidagur,General Prayer Day,FO,False,True,,Public,
2022-05-13,Dýri biðidagur,General Prayer Day,FO,False,True,,Public,
2022-05-26,Kristi himmalsferðar dagur,Ascension Day,FO,False,True,,Public,
2022-06-05,Grundlógardagur Danmarkar,Constitution Day,FO,False,True,,Public,
2022-06-05,Hvítasunnudagur,Pentecost,FO,False,True,,Public,
2022-06-06,2. Hvítasunnudagur,Whit Monday,FO,False,True,,Public,
2022-07-28,Ólavsøkuaftan,Saint Olav's Eve,FO,False,True,,Public,
2022-07-29,Ólavsøkudagur,Saint Olav's Day,FO,False,True,,Public,
2022-12-24,Jólaaftanskvøld,Christmas Eve,FO,False,True,,Public,
2022-12-25,Jóladagur,Christmas Day,FO,False,True,,Public,
2022-12-26,2. Jóladagur,St. Stephen's Day,FO,False,True,,Public,
2022-12-31,Nýggjársaftan,New Year's Eve,FO,False,True,,Public,
