Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2028-01-01,새해,New Year's Day,KR,False,True,,Public,
2028-01-26,설날,Lunar New Year,KR,False,True,,Public,
2028-01-27,설날,Lunar New Year,KR,False,True,,Public,
2028-01-28,설날,Lunar New Year,KR,False,True,,Public,
2028-03-01,3·1절,Independence Movement Day,KR,False,True,,Public,
2028-05-02,부처님 오신 날,Buddha's Birthday,KR,False,True,,Public,
2028-05-05,어린이날,Children's Day,KR,False,True,,Public,
2028-06-06,현충일,Memorial Day,KR,False,True,,Public,
2028-08-15,광복절,Liberation Day,KR,False,True,,Public,
2028-10-02,추석,Chuseok,KR,False,True,,Public,
2028-10-03,개천절,National Foundation Day,KR,False,True,,Public,
2028-10-03,추석,Chuseok,KR,False,True,,Public,
2028-10-04,추석,Chuseok,KR,False,True,,Public,
2028-10-09,한글날,Hangul Day,KR,False,True,,Public,
2028-12-25,크리스마스,Christmas Day,KR,False,True,,Public,
