Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2022-01-01,Nyårsdagen,New Year's Day,AX,False,True,,Public,
2022-01-06,Trettondagen,Epiphany,AX,False,True,,Public,
2022-04-15,Långfredag,Good Friday,AX,False,True,,Public,
2022-04-17,Påskdagen,Easter Sunday,AX,False,True,,Public,
2022-04-18,Annandag påsk,Easter Monday,AX,False,True,,Public,
2022-05-01,Första maj,May Day,AX,False,True,,Public,
2022-05-26,Kristi himmelsfärdsdagn,Ascension Day,AX,False,True,,Public,
2022-06-05,Pingstdagen,Pentecost,AX,False,True,,Public,
2022-06-09,Självstyrelsedagen,Autonomy Day,AX,False,True,,Public,
2022-06-17,Midsommarafton,Midsummer Evey,AX,False,True,,Public,
2022-06-18,Midsommardagen,Midsummer Day,AX,False,True,,Public,
2022-11-05,Alla helgons dag,All Saints Day,AX,False,True,,Public,
2022-12-06,Självständighetsdagen,Independence Day,AX,False,True,,Public,
2022-12-24,Julafton,Christmas Eve,AX,False,True,,Public,
2022-12-25,Juldagen,Christmas Day,AX,False,True,,Public,
2022-12-26,Annandag jul,St. Stephen's Day,AX,False,True,,Public,
