Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2021-01-01,New Year's Day,New Year's Day,GD,False,True,,Public,
2021-02-07,Independence Day,Independence Day,GD,False,True,,Public,
2021-04-02,Good Friday,Good Friday,GD,False,True,,Public,
2021-04-05,Easter Monday,Easter Monday,GD,False,True,,Public,
2021-05-01,Labour Day,Labour Day,GD,False,True,,Public,
2021-05-01,Indian Arrival Day,Indian Arrival Day,GD,False,True,,Public,
2021-05-24,Whit Monday,Whit Monday,GD,False,True,,Public,
2021-06-03,Corpus Christi,Corpus Christi,GD,False,True,,Public,
2021-08-02,Emancipation Day,Emancipation Day,GD,False,True,,Public,
2021-08-11,Carnival,Carnival,GD,False,True,,Public,
2021-10-25,Thanksgiving Day,Thanksgiving Day,GD,False,True,,Public,
2021-12-25,Christmas Day,Christmas Day,GD,False,True,,Public,
2021-12-26,Boxing Day,Boxing Day,GD,False,True,,Public,
