Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2021-01-01,Jour de l'an,New Year's Day,HT,False,True,,Public,
2021-01-02,Jour des Aieux,Ancestry Day,HT,False,True,,Public,
2021-01-06,Le Jour des Rois,Epiphany,HT,False,True,,Public,
2021-02-15,Carnaval,Carnival,HT,False,True,,Public,
2021-02-16,Carnaval,Carnival,HT,False,True,,Public,
2021-02-17,Mercredi Des Cendres,Ash Wednesday,HT,False,True,,Public,
2021-04-01,Jeudi saint,Maundy Thursday,HT,False,True,,Public,
2021-04-02,Vendredi saint,Good Friday,HT,False,True,,Public,
2021-04-04,Pâques,Easter Sunday,HT,False,True,,Public,
2021-05-01,Fête du Travail / Fête des Travailleurs,Labour and Agriculture Day,HT,False,True,,Public,
2021-05-13,Ascension,Ascension Day,HT,False,True,,Public,
2021-05-18,Jour du Drapeau et de l'Université,Flag and Universities Day,HT,False,True,,Public,
2021-06-03,Fête-Dieu,Corpus Christi,HT,False,True,,Public,
2021-08-15,L'Assomption de Marie,Assumption of Mary,HT,False,True,,Public,
2021-10-17,Anniversaire de la mort de Dessalines,Dessalines Day,HT,False,True,,Public,
2021-11-01,La Toussaint,All Saints Day,HT,False,True,,Public,
2021-11-02,Jour des Morts,All Souls' Day,HT,False,True,,Public,
2021-11-18,Vertières,Battle of Vertières Day,HT,False,True,,Public,
2021-12-05,Découverte d'Haïti,Discovery Day,HT,False,True,,Public,
2021-12-25,Noël,Christmas Day,HT,False,True,,Public,
