Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2020-01-01,New Year's Day,New Year's Day,IM,False,True,,Public,
2020-04-10,Good Friday,Good Friday,IM,False,True,,Public,
2020-04-13,Easter Monday,Easter Monday,IM,False,True,,Public,
2020-05-08,Early May Bank Holiday,Early May Bank Holiday,IM,False,True,,Public,
2020-05-25,Spring Bank Holiday,Spring Bank Holiday,IM,False,True,,Public,
2020-07-05,Tynwald Day,Tynwald Day,IM,False,True,,Public,
2020-08-28,Senior Race Day,Senior Race Day,IM,False,True,,Public,
2020-08-31,Late Summer Bank Holiday,Late Summer Bank Holiday,IM,False,True,,Public,
2020-12-25,Christmas Day,Christmas Day,IM,False,True,,Public,
2020-12-26,St. Stephen's Day,Boxing Day,IM,False,True,,Public,
