Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2026-01-01,New Year's Day,New Year's Day,HN,False,True,,Public,
2026-04-02,Holy Thursday,Maundy Thursday,HN,False,True,,Public,
2026-04-03,Good Friday,Good Friday,HN,False,True,,Public,
2026-04-04,Holy Saturday,Holy Saturday,HN,False,True,,Public,
2026-04-14,America's Day,America's Day,HN,False,True,,Public,
2026-05-01,Labour Day,Labour Day,HN,False,True,,Public,
2026-09-15,Independence Day,Independence Day,HN,False,True,,Public,
2026-10-03,Francisco Morazán's Day/Soldier's Day,Francisco Morazán's Day/Soldier's Day,HN,False,True,,Public,
2026-10-12,Columbus Day,Columbus Day,HN,False,True,,Public,
2026-10-21,Army Day,Army Day,HN,False,True,,Public,
2026-12-25,Navidad,Christmas Day,HN,False,True,,Public,
