Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2026-01-01,New Year's Day,New Year's Day,AU,False,True,,Public,
2026-01-26,Australia Day,Australia Day,AU,False,True,,Public,
2026-03-02,Labour Day,Labour Day,AU,False,False,,Public,AU-WA
2026-03-09,Canberra Day,Canberra Day,AU,False,False,,Public,AU-ACT
2026-03-09,March Public Holiday,March Public Holiday,AU,False,False,,Public,AU-SA
2026-03-09,Eight Hours Day,Eight Hours Day,AU,False,False,,Public,AU-TAS
2026-03-09,Labour Day,Labour Day,AU,False,False,,Public,AU-VIC
2026-04-03,Good Friday,Good Friday,AU,False,True,,Public,
2026-04-04,Easter Eve,Holy Saturday,AU,False,False,,Public,"AU-ACT,AU-NSW,AU-NT,AU-QLD,AU-SA,AU-VIC"
2026-04-05,Easter Sunday,Easter Sunday,AU,False,False,,Public,"AU-ACT,AU-NSW,AU-NT,AU-QLD,AU-SA,AU-VIC,AU-WA"
2026-04-06,Easter Monday,Easter Monday,AU,False,True,,Public,
2026-04-25,Anzac Day,Anzac Day,AU,False,True,,Public,
2026-05-04,May Day,May Day,AU,False,False,,Public,AU-NT
2026-05-04,Labour Day,Labour Day,AU,False,False,,Public,AU-QLD
2026-06-01,Reconciliation Day,Reconciliation Day,AU,False,False,,Public,AU-ACT
2026-06-01,Western Australia Day,Western Australia Day,AU,False,False,,Public,AU-WA
2026-06-08,King's Birthday,King's Birthday,AU,False,False,,Public,"AU-ACT,AU-NSW,AU-NT,AU-SA,AU-TAS,AU-VIC"
2026-08-03,Picnic Day,Picnic Day,AU,False,False,,Public,AU-NT
2026-10-05,Labour Day,Labour Day,AU,False,False,,Public,"AU-ACT,AU-NSW,AU-SA"
2026-10-05,King's Birthday,King's Birthday,AU,False,False,,Public,AU-QLD
2026-11-03,Melbourne Cup,Melbourne Cup,AU,False,False,,Public,AU-VIC
2026-12-25,Christmas Day,Christmas Day,AU,False,True,,Public,
2026-12-26,Boxing Day,St. Stephen's Day,AU,False,True,,Public,
