Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2019-01-01,Første nyttårsdag,New Year's Day,NO,False,True,,Public,
2019-04-18,Skjærtorsdag,Maundy Thursday,NO,False,True,,Public,
2019-04-19,Langfredag,Good Friday,NO,False,True,,Public,
2019-04-21,Første påskedag,Easter Sunday,NO,False,True,,Public,
2019-04-22,Andre påskedag,Easter Monday,NO,False,True,,Public,
2019-05-01,Første mai,Labour Day,NO,False,True,,Public,
2019-05-17,Syttende mai,Constitution Day,NO,False,True,,Public,
2019-05-30,Kristi himmelfartsdag,Ascension Day,NO,False,True,,Public,
2019-06-09,Første pinsedag,Pentecost,NO,False,True,,Public,
2019-06-10,Andre pinsedag,Whit Monday,NO,False,True,,Public,
2019-12-25,Første juledag,Christmas Day,NO,False,True,,Public,
2019-12-26,Andre juledag,St. Stephen's Day,NO,False,True,,Public,
