Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2023-01-01,Ukiortaaq,New Year's Day,GL,False,True,,Public,
2023-01-06,Kunngit pingasut ulluat,Epiphany,GL,False,True,,"Bank, School, Optional",
2023-04-06,Sisamanngortoq illernartoq,Maundy Thursday,GL,False,True,,Public,
2023-04-07,Tallimanngorneq tannaartoq,Good Friday,GL,False,True,,Public,
2023-04-09,Poorskip ullua,Easter Sunday,GL,False,True,,Public,
2023-04-10,Poorskip-aappaa,Easter Monday,GL,False,True,,Public,
2023-05-05,Tussiarfik,General Prayer Day,GL,False,True,,Public,
2023-05-18,Qilaliarfik,Ascension Day,GL,False,True,,Public,
2023-05-19,Atuanngiffik,Bank closing day,GL,False,True,,"Bank, School, Optional",
2023-05-28,Piinsi,Pentecost,GL,False,True,,Public,
2023-05-29,Piinsip-aappaa,Whit Monday,GL,False,True,,Public,
2023-06-21,Ullortuneq,Ullortuneq,GL,False,True,,Public,
2023-12-24,Juulliaraq,Christmas Eve,GL,False,True,,"Bank, School, Optional",
2023-12-25,Juullip ullua,Christmas Day,GL,False,True,,Public,
2023-12-26,Juullip-aappaa,St. Stephen's Day,GL,False,True,,Public,
2023-12-31,Ukiutoqaq,New Year's Eve,GL,False,True,,"Bank, School, Optional",
