Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2023-01-01,New Year's Day,New Year's Day,GI,False,True,,Public,
2023-03-13,Commonwealth Day,Commonwealth Day,GI,False,True,,Public,
2023-04-07,Good Friday,Good Friday,GI,False,True,,Public,
2023-04-10,Easter Monday,Easter Monday,GI,False,True,,Public,
2023-04-28,Workers' Memorial Day,Workers' Memorial Day,GI,False,True,,Public,
2023-05-01,May Day Bank Holiday,May Day Bank Holiday,GI,False,True,,Public,
2023-05-29,Spring Bank Holiday,Spring Bank Holiday,GI,False,True,,Public,
2023-06-12,Queen's Birthday,Queen's Birthday,GI,False,True,,Public,
2023-08-28,Summer Bank Holiday,Summer Bank Holiday,GI,False,True,,Public,
2023-09-10,Gibraltar National Day,Gibraltar National Day,GI,False,True,,Public,
2023-12-25,Christmas Day,Christmas Day,GI,False,True,,Public,
2023-12-26,St. Stephen's Day,Boxing Day,GI,False,True,,Public,
