Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2023-01-01,Første nyttårsdag,New Year's Day,NO,False,True,,Public,
2023-04-06,Skjærtorsdag,Maundy Thursday,NO,False,True,,Public,
2023-04-07,Langfredag,Good Friday,NO,False,True,,Public,
2023-04-09,Første påskedag,Easter Sunday,NO,False,True,,Public,
2023-04-10,Andre påskedag,Easter Monday,NO,False,True,,Public,
2023-05-01,Første mai,Labour Day,NO,False,True,,Public,
2023-05-17,Syttende mai,Constitution Day,NO,False,True,,Public,
2023-05-18,Kristi himmelfartsdag,Ascension Day,NO,False,True,,Public,
2023-05-28,Første pinsedag,Pentecost,NO,False,True,,Public,
2023-05-29,Andre pinsedag,Whit Monday,NO,False,True,,Public,
2023-12-25,Første juledag,Christmas Day,NO,False,True,,Public,
2023-12-26,Andre juledag,St. Stephen's Day,NO,False,True,,Public,
