Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2023-01-01,New Year's Day,New Year's Day,NE,False,True,,Public,
2023-04-10,Easter Monday,Easter Monday,NE,False,True,,Public,
2023-04-24,Concord Day,Concord Day,NE,False,True,,Public,
2023-05-01,Labour Day,Labour Day,NE,False,True,,Public,
2023-08-03,Nigerien Independence Day,Nigerien Independence Day,NE,False,True,,Public,
2023-12-18,Nigerien Republic Day,Nigerien Republic Day,NE,False,True,,Public,
2023-12-25,Christmas Day,Christmas Day,NE,False,True,,Public,
