Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2019-01-01,Nyårsdagen,New Year's Day,AX,False,True,,Public,
2019-01-06,Trettondagen,Epiphany,AX,False,True,,Public,
2019-04-19,Långfredag,Good Friday,AX,False,True,,Public,
2019-04-21,Påskdagen,Easter Sunday,AX,False,True,,Public,
2019-04-22,Annandag påsk,Easter Monday,AX,False,True,,Public,
2019-05-01,Första maj,May Day,AX,False,True,,Public,
2019-05-30,Kristi himmelsfärdsdagn,Ascension Day,AX,False,True,,Public,
2019-06-09,Självstyrelsedagen,Autonomy Day,AX,False,True,,Public,
2019-06-09,Pingstdagen,Pentecost,AX,False,True,,Public,
2019-06-15,Midsommardagen,Midsummer Day,AX,False,True,,Public,
2019-06-21,Midsommarafton,Midsummer Evey,AX,False,True,,Public,
2019-11-02,Alla helgons dag,All Saints Day,AX,False,True,,Public,
2019-12-06,Självständighetsdagen,Independence Day,AX,False,True,,Public,
2019-12-24,Julafton,Christmas Eve,AX,False,True,,Public,
2019-12-25,Juldagen,Christmas Day,AX,False,True,,Public,
2019-12-26,Annandag jul,St. Stephen's Day,AX,False,True,,Public,
