Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2028-01-01,Anul Nou,New Year's Day,RO,False,True,,Public,
2028-01-02,Anul Nou,Day after New Year's Day,RO,False,True,,Public,
2028-01-06,Bobotează,Epiphany,RO,False,True,,Public,
2028-01-07,Sfântul Ion,Saint John the Baptist,RO,False,True,,Public,
2028-01-24,Unirea Principatelor Române/Mica Unire,Union Day/Small Union,RO,False,True,,Public,
2028-04-14,Vinerea mare,Good Friday,RO,False,True,,Public,
2028-04-16,Paștele,Easter Sunday,RO,False,True,,Public,
2028-04-17,Paștele,Easter Monday,RO,False,True,,Public,
2028-05-01,Ziua Muncii,Labour Day,RO,False,True,,Public,
2028-06-01,Ziua Copilului,Children's Day,RO,False,True,,Public,
2028-06-04,Rusaliile,Pentecost,RO,False,True,,Public,
2028-06-05,Rusaliile,Whit Monday,RO,False,True,,Public,
2028-08-15,Adormirea Maicii Domnului/Sfânta Maria Mare,Dormition of the Theotokos,RO,False,True,,Public,
2028-11-30,Sfântul Andrei,St. Andrew's Day,RO,False,True,,Public,
2028-12-01,Ziua Națională/Marea Unire,National Day/Great Union,RO,False,True,,Public,
2028-12-25,Crăciunul,Christmas Day,RO,False,True,,Public,
2028-12-26,Crăciunul,St. Stephen's Day,RO,False,True,,Public,
