Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2027-01-01,New Year's Day,New Year's Day,BZ,False,True,,Public,
2027-03-09,Baron Bliss Day,Baron Bliss Day,BZ,False,True,,Public,
2027-03-26,Good Friday,Good Friday,BZ,False,True,,Public,
2027-03-27,Holy Saturday,Holy Saturday,BZ,False,True,,Public,
2027-03-28,Easter Sunday,Easter Sunday,BZ,False,True,,Public,
2027-03-29,Easter Monday,Easter Monday,BZ,False,True,,Public,
2027-05-01,Labour Day,Labour Day,BZ,False,True,,Public,
2027-05-24,Commonwealth Day,Commonwealth Day,BZ,False,True,,Public,
2027-09-10,Saint George's Caye Day,Saint George's Caye Day,BZ,False,True,,Public,
2027-09-21,Independence Day,Independence Day,BZ,False,True,,Public,
2027-10-12,Day of the Americas,Day of the Americas,BZ,False,True,,Public,
2027-11-19,Garifuna Settlement Day,Garifuna Settlement Day,BZ,False,True,,Public,
2027-12-25,Christmas Day,Christmas Day,BZ,False,True,,Public,
2027-12-26,Boxing Day,Boxing Day,BZ,False,True,,Public,
