Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2027-01-01,New Year's Day,New Year's Day,JM,False,True,,Public,
2027-02-10,Ash Wednesday,Ash Wednesday,JM,False,True,,Public,
2027-03-26,Good Friday,Good Friday,JM,False,True,,Public,
2027-03-29,Easter Monday,Easter Monday,JM,False,True,,Public,
2027-05-23,Labour Day,Labour Day,JM,False,True,,Public,
2027-08-01,Emancipation Day,Emancipation Day,JM,False,True,,Public,
2027-08-06,Independence Day,Independence Day,JM,False,True,,Public,
2027-10-16,National Heroes Day,National Heroes Day,JM,False,True,,Public,
2027-12-25,Christmas Day,Christmas Day,JM,False,True,,Public,
2027-12-26,Boxing Day,St. Stephen's Day,JM,False,True,,Public,
