Date,LocalName,Name,CountryCode,Fixed,Global,LaunchYear,Type,Counties
2025-01-01,Yılbaşı,New Year's Day,TR,False,True,,Public,
2025-04-23,Ulusal Egemenlik ve Çocuk Bayramı,National Independence & Children's Day,TR,False,True,,Public,
2025-05-01,İşçi Bayramı,Labour Day,TR,False,True,,Public,
2025-05-19,"Atatürk'ü Anma, Gençlik ve Spor Bayramı",Atatürk Commemoration & Youth Day,TR,False,True,,Public,
2025-07-15,Demokrasi ve Millî Birlik Günü,Democracy and National Unity Day,TR,False,True,,Public,
2025-08-30,Zafer Bayramı,Victory Day,TR,False,True,,Public,
2025-10-29,Cumhuriyet Bayramı,Republic Day,TR,False,True,,Public,
